"code","iso","country","NRY.raw.1961","NRY.raw.1962","NRY.raw.1963","NRY.raw.1964","NRY.raw.1965","NRY.raw.1966","NRY.raw.1967","NRY.raw.1968","NRY.raw.1969","NRY.raw.1970","NRY.raw.1971","NRY.raw.1972","NRY.raw.1973","NRY.raw.1974","NRY.raw.1975","NRY.raw.1976","NRY.raw.1977","NRY.raw.1978","NRY.raw.1979","NRY.raw.1980","NRY.raw.1981","NRY.raw.1982","NRY.raw.1983","NRY.raw.1984","NRY.raw.1985","NRY.raw.1986","NRY.raw.1987","NRY.raw.1988","NRY.raw.1989","NRY.raw.1990","NRY.raw.1991","NRY.raw.1992","NRY.raw.1993","NRY.raw.1994","NRY.raw.1995","NRY.raw.1996","NRY.raw.1997","NRY.raw.1998","NRY.raw.1999","NRY.raw.2000","NRY.raw.2001","NRY.raw.2002","NRY.raw.2003","NRY.raw.2004","NRY.raw.2005","NRY.raw.2006","NRY.raw.2007","NRY.raw.2008","NRY.raw.2009","NRY.raw.2010","NRY.raw.2011","NRY.raw.2012","NRY.raw.2013","NRY.raw.2014","NRY.raw.2015","NRY.raw.2016","NRY.raw.2017","NRY.raw.2018","NRY.raw.2019","NRY.raw.2020","NRY.raw.2021"
426,"LSO","Lesotho",0.123802222222222,0.118313333333333,0.117208888888889,0.115155555555556,0.11244,0.117916666666667,0.112443333333333,0.109976666666667,0.109961111111111,0.09871,0.107877777777778,0.0578111111111111,0.0838366666666667,0.143563333333333,0.0973344444444444,0.0816166666666667,0.192084444444444,0.189485555555556,0.145211111111111,0.122627777777778,0.104076666666667,0.0885333333333333,0.0828966666666667,0.0841055555555556,0.101183333333333,0.0868966666666667,0.0841222222222222,0.124615555555556,0.129043333333333,0.141874444444444,0.0459888888888889,0.0573488888888889,0.0824477777777778,0.118054444444444,0.05759,0.146818888888889,0.134172222222222,0.111592222222222,0.112897777777778,0.101313333333333,0.15392,0.103743333333333,0.0854344444444444,0.0783088888888889,0.0736477777777778,0.0761188888888889,0.0572888888888889,0.0501633333333333,0.0549811111111111,0.110992222222222,0.0823622222222222,0.0814455555555555,0.0958111111111111,0.0902911111111111,0.09203,0.0310166666666667,0.0978622222222222,0.07557,0.0275155555555556,0.0283055555555556,0.0605411111111111
430,"LBR","Liberia",0.0722855555555556,0.0753655555555555,0.0765166666666667,0.0792288888888889,0.0819355555555556,0.0875622222222222,0.0875133333333333,0.0919922222222222,0.0939788888888889,0.104543333333333,0.112635555555556,0.113073333333333,0.116188888888889,0.125761111111111,0.122798888888889,0.128588888888889,0.133652222222222,0.130727777777778,0.130956666666667,0.13282,0.138526666666667,0.142941111111111,0.142003333333333,0.145827777777778,0.146628888888889,0.145371111111111,0.147986666666667,0.15238,0.150008888888889,0.131138888888889,0.103156666666667,0.109993333333333,0.0984922222222222,0.0915833333333333,0.0917688888888889,0.108054444444444,0.137511111111111,0.141336666666667,0.137411111111111,0.135768888888889,0.128447777777778,0.121167777777778,0.119332222222222,0.122474444444444,0.132771111111111,0.13319,0.154221111111111,0.161184444444444,0.151685555555556,0.152307777777778,0.144683333333333,0.147972222222222,0.141197777777778,0.140317777777778,0.151125555555556,0.1733,0.141897777777778,0.14703,0.15297,0.157231111111111,0.152275555555556
434,"LBY","Libya",0.0181333333333333,0.0197566666666667,0.0197588888888889,0.0178844444444444,0.0262411111111111,0.0266611111111111,0.0300911111111111,0.0281566666666667,0.0294766666666667,0.01815,0.01389,0.0301677777777778,0.0446688888888889,0.0346766666666667,0.0457655555555556,0.0538088888888889,0.02702,0.0488177777777778,0.0406188888888889,0.0439077777777778,0.0480933333333333,0.0543255555555556,0.0672322222222222,0.0523,0.0499277777777778,0.0571255555555556,0.0568388888888889,0.0578188888888889,0.06234,0.0577122222222222,0.0566622222222222,0.0526444444444445,0.0501866666666667,0.0500611111111111,0.0496477777777778,0.04853,0.0533477777777778,0.0589555555555556,0.0610333333333333,0.05909,0.0579555555555556,0.0594688888888889,0.0605577777777778,0.0609022222222222,0.0637144444444444,0.0615688888888889,0.0620555555555556,0.0622477777777778,0.0632277777777778,0.0682433333333333,0.07221,0.0769222222222222,0.0759933333333333,0.0760922222222222,0.0706177777777778,0.0763233333333333,0.0663844444444444,0.0742911111111111,0.0675888888888889,0.0664388888888889,0.0665344444444445
438,"LIE","Liechtenstein",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
440,"LTU","Lithuania",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.191,0.242562222222222,0.202235555555556,0.180533333333333,0.245367777777778,0.274255555555556,0.261968888888889,0.20436,0.254532222222222,0.379356666666667,0.421535555555556,0.45798,0.473567777777778,0.392281111111111,0.268387777777778,0.444447777777778,0.490444444444444,0.510793333333333,0.383204444444444,0.431844444444444,0.582424444444444,0.541726666666667,0.600097777777778,0.79977,0.738946666666667,0.786876666666667,0.570908888888889,0.695691111111111,0.869425555555556,0.716626666666667
442,"LUX","Luxembourg",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.60073,0.571126666666667,0.687677777777778,0.66265,0.741353333333333,0.671348888888889,0.68262,0.636867777777778,0.764466666666667,0.76981,0.675252222222222,0.616105555555556,0.620462222222222,0.691358888888889,0.674733333333333,0.693775555555556,0.558296666666667,0.598138888888889,0.627094444444444,0.635268888888889,0.572651111111111,0.548114444444444
446,"MAC","Macao",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
450,"MDG","Madagascar",0.178931111111111,0.182716666666667,0.187671111111111,0.196127777777778,0.190438888888889,0.190533333333333,0.197978888888889,0.201335555555556,0.209565555555556,0.212586666666667,0.209743333333333,0.20796,0.207326666666667,0.224723333333333,0.197716666666667,0.206812222222222,0.191511111111111,0.177515555555556,0.184562222222222,0.186374444444444,0.18035,0.178313333333333,0.190788888888889,0.193195555555556,0.195633333333333,0.205284444444444,0.195497777777778,0.194017777777778,0.206356666666667,0.204343333333333,0.202743333333333,0.202123333333333,0.205263333333333,0.197465555555556,0.202908888888889,0.206855555555556,0.210606666666667,0.206204444444444,0.212498888888889,0.205868888888889,0.211895555555556,0.204082222222222,0.216748888888889,0.22716,0.254955555555556,0.263877777777778,0.267494444444444,0.279932222222222,0.308253333333333,0.315745555555556,0.305001111111111,0.318843333333333,0.276366666666667,0.292631111111111,0.28049,0.284474444444444,0.274663333333333,0.290377777777778,0.286678888888889,0.29551,0.302671111111111
454,"MWI","Malawi",0.184526666666667,0.186787777777778,0.169922222222222,0.181218888888889,0.169452222222222,0.167482222222222,0.207605555555556,0.181398888888889,0.181493333333333,0.173225555555556,0.201207777777778,0.20607,0.201427777777778,0.199392222222222,0.193035555555556,0.208354444444444,0.231582222222222,0.228217777777778,0.226041111111111,0.233757777777778,0.23478,0.236252222222222,0.226957777777778,0.228112222222222,0.231631111111111,0.223326666666667,0.215516666666667,0.231344444444444,0.220602222222222,0.211244444444444,0.237688888888889,0.167301111111111,0.257484444444444,0.210845555555556,0.253587777777778,0.273701111111111,0.239293333333333,0.257594444444444,0.287282222222222,0.305215555555556,0.284293333333333,0.25265,0.278195555555556,0.267362222222222,0.217822222222222,0.312535555555556,0.364695555555556,0.334063333333333,0.393181111111111,0.379922222222222,0.409655555555556,0.45123,0.462313333333333,0.511386666666667,0.433862222222222,0.40142,0.490372222222222,0.454631111111111,0.494688888888889,0.5211,0.550965555555556
458,"MYS","Malaysia",0.168286666666667,0.16109,0.161646666666667,0.151964444444444,0.156506666666667,0.162947777777778,0.160705555555556,0.177872222222222,0.18493,0.194557777777778,0.202062222222222,0.203433333333333,0.213175555555556,0.228226666666667,0.24136,0.241205555555556,0.239665555555556,0.238642222222222,0.26203,0.277824444444444,0.287921111111111,0.312846666666667,0.281954444444444,0.314527777777778,0.323306666666667,0.320846666666667,0.295311111111111,0.305631111111111,0.325096666666667,0.329952222222222,0.327575555555556,0.341154444444444,0.382864444444444,0.371034444444444,0.393671111111111,0.405057777777778,0.424248888888889,0.39195,0.465311111111111,0.477183333333333,0.489517777777778,0.489711111111111,0.527993333333333,0.548116666666667,0.577348888888889,0.608498888888889,0.602754444444444,0.654678888888889,0.632616666666667,0.604054444444444,0.654607777777778,0.641412222222222,0.621002222222222,0.608425555555556,0.603566666666667,0.539523333333333,0.620681111111111,0.599171111111111,0.599238888888889,0.588626666666667,0.56013
462,"MDV","Maldives",0.48817,0.508972222222222,0.527082222222222,0.547336666666667,0.564938888888889,0.679311111111111,0.716333333333333,0.735368888888889,0.739602222222222,0.746771111111111,0.566435555555556,0.394768888888889,0.39461,0.386374444444444,0.560622222222222,0.41082,0.542428888888889,0.439488888888889,0.334467777777778,0.518222222222222,0.51393,0.455598888888889,0.496183333333333,0.532145555555556,0.536913333333333,0.542023333333333,0.496113333333333,0.513807777777778,0.570932222222222,0.430724444444444,0.406197777777778,0.45414,0.439134444444444,0.42598,0.42734,0.480798888888889,0.464438888888889,0.426686666666667,0.38367,0.434654444444444,0.505886666666667,0.422698888888889,0.64058,0.815281111111111,0.500666666666667,0.401577777777778,0.268428888888889,0.338807777777778,0.445974444444444,0.402271111111111,0.406371111111111,0.242704444444444,0.189592222222222,0.273227777777778,0.310217777777778,0.35188,0.341654444444444,0.426948888888889,0.660656666666667,0.688425555555556,0.18689
