"code","iso","country","GHG.raw.1850","GHG.raw.1851","GHG.raw.1852","GHG.raw.1853","GHG.raw.1854","GHG.raw.1855","GHG.raw.1856","GHG.raw.1857","GHG.raw.1858","GHG.raw.1859","GHG.raw.1860","GHG.raw.1861","GHG.raw.1862","GHG.raw.1863","GHG.raw.1864","GHG.raw.1865","GHG.raw.1866","GHG.raw.1867","GHG.raw.1868","GHG.raw.1869","GHG.raw.1870","GHG.raw.1871","GHG.raw.1872","GHG.raw.1873","GHG.raw.1874","GHG.raw.1875","GHG.raw.1876","GHG.raw.1877","GHG.raw.1878","GHG.raw.1879","GHG.raw.1880","GHG.raw.1881","GHG.raw.1882","GHG.raw.1883","GHG.raw.1884","GHG.raw.1885","GHG.raw.1886","GHG.raw.1887","GHG.raw.1888","GHG.raw.1889","GHG.raw.1890","GHG.raw.1891","GHG.raw.1892","GHG.raw.1893","GHG.raw.1894","GHG.raw.1895","GHG.raw.1896","GHG.raw.1897","GHG.raw.1898","GHG.raw.1899","GHG.raw.1900","GHG.raw.1901","GHG.raw.1902","GHG.raw.1903","GHG.raw.1904","GHG.raw.1905","GHG.raw.1906","GHG.raw.1907","GHG.raw.1908","GHG.raw.1909","GHG.raw.1910","GHG.raw.1911","GHG.raw.1912","GHG.raw.1913","GHG.raw.1914","GHG.raw.1915","GHG.raw.1916","GHG.raw.1917","GHG.raw.1918","GHG.raw.1919","GHG.raw.1920","GHG.raw.1921","GHG.raw.1922","GHG.raw.1923","GHG.raw.1924","GHG.raw.1925","GHG.raw.1926","GHG.raw.1927","GHG.raw.1928","GHG.raw.1929","GHG.raw.1930","GHG.raw.1931","GHG.raw.1932","GHG.raw.1933","GHG.raw.1934","GHG.raw.1935","GHG.raw.1936","GHG.raw.1937","GHG.raw.1938","GHG.raw.1939","GHG.raw.1940","GHG.raw.1941","GHG.raw.1942","GHG.raw.1943","GHG.raw.1944","GHG.raw.1945","GHG.raw.1946","GHG.raw.1947","GHG.raw.1948","GHG.raw.1949","GHG.raw.1950","GHG.raw.1951","GHG.raw.1952","GHG.raw.1953","GHG.raw.1954","GHG.raw.1955","GHG.raw.1956","GHG.raw.1957","GHG.raw.1958","GHG.raw.1959","GHG.raw.1960","GHG.raw.1961","GHG.raw.1962","GHG.raw.1963","GHG.raw.1964","GHG.raw.1965","GHG.raw.1966","GHG.raw.1967","GHG.raw.1968","GHG.raw.1969","GHG.raw.1970","GHG.raw.1971","GHG.raw.1972","GHG.raw.1973","GHG.raw.1974","GHG.raw.1975","GHG.raw.1976","GHG.raw.1977","GHG.raw.1978","GHG.raw.1979","GHG.raw.1980","GHG.raw.1981","GHG.raw.1982","GHG.raw.1983","GHG.raw.1984","GHG.raw.1985","GHG.raw.1986","GHG.raw.1987","GHG.raw.1988","GHG.raw.1989","GHG.raw.1990","GHG.raw.1991","GHG.raw.1992","GHG.raw.1993","GHG.raw.1994","GHG.raw.1995","GHG.raw.1996","GHG.raw.1997","GHG.raw.1998","GHG.raw.1999","GHG.raw.2000","GHG.raw.2001","GHG.raw.2002","GHG.raw.2003","GHG.raw.2004","GHG.raw.2005","GHG.raw.2006","GHG.raw.2007","GHG.raw.2008","GHG.raw.2009","GHG.raw.2010","GHG.raw.2011","GHG.raw.2012","GHG.raw.2013","GHG.raw.2014","GHG.raw.2015","GHG.raw.2016","GHG.raw.2017","GHG.raw.2018","GHG.raw.2019","GHG.raw.2020","GHG.raw.2021","GHG.raw.2022"
710,"ZAF","South Africa",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,4751.465,4834.171,4940.413,5008.463,5109.489,5228.836,5557.216,5687.89,6004.554,7563.178,8385,9505.183,10642.768,11323.846,12840.364,12420.894,9124.674,10978.808,13221.7,15480.406,16716.482,18251.828,19968.506,21408.832,21965.77,24270.878,26620.826,26119.63,27399.69,29387.894,28996.288,29378.888,33197.642,35079.72,34153.31,35369.23,38333.21,38326.514,34701.784,40042.288,41788.384,43350.128,45239.92,44594.152,44933.34,46354.9159206299,44366.096,41159.992,39023.969079685,41201.6479319685,45205.5665390544,48902.2884548032,52543.9472617323,54573.0483867718,56975.6958072442,58925.9706481891,60805.3901026772,64762.8998072442,70690.0546481891,73000.9257908651,81456.0991823622,85383.4866255119,88050.053455118,90222.4082960629,93704.4505688191,99218.6702250272,100517.516859962,105589.779124565,112263.600125984,112684.968103307,115975.107956879,125864.882342047,130554.401739843,133631.622146217,141086.67711496,139779.370274016,144467.412956216,150473.646285354,154771.894469236,159875.45097609,170227.01752441,180358.83800189,178671.885519067,185601.408831496,191142.753983196,197844.349161575,204904.98616189,222647.583787488,226510.181755272,229873.618458721,234638.477295464,245272.819810699,254756.436411663,264363.988205233,268357.079655764,289854.66583081,300492.987697121,331321.442066281,357178.521272906,369216.970169272,395269.391226603,404184.336347016,411195.704890655,410873.51146344,425991.485691752,426463.24292267,402045.025722234,415620.107745574,391382.311400435,412642.811523721,430945.861578129,456144.411383134,461352.031050839,487213.543429574,480469.359080722,477451.607132337,482454.971020972,475540.672940218,462786.018216705,512590.3572686,559118.266009546,527859.701600356,556935.12946559,577697.719020487,609528.540862774,593956.572075333,577132.571619607,579769.523553824,575256.730364747,574761.224484004,589481.49038722,562315.643203562,572457.060338672,558481.134132418,554640.286458229,585423.86410815,554427.731874143,546032.530642637,524678.294450052
410,"KOR","South Korea",7144.4468,7147.1768,7177.1068,7179.5638,7181.7478,7183.9318,7213.3158,7214.9538,7216.5918,7245.1568,7245.9758,7246.7948,7274.5408,7275.3598,7275.9058,7276.4518,7304.4709,7305.0169,7305.5629,7333.5819,7334.4009,7336.8579,7342.3179,7349.9619,7359.2439,7369.3449,7379.7189,7389.5469,7398.2829,7405.3809,7409.7489,7412.4789,7414.9359,7416.8469,7445.9579,7447.8689,7449.5069,7451.1449,7479.9829,7481.0749,7497.455,7500.1977,7530.163,7535.676,7538.473,7544.01,7576.751,7582.293,7587.831,7593.36,7628.807,7634.314,7669.746,7677.976,7713.403,7752.33036842105,7759.786,7797.944,7811.63,7858.09221052632,7873.91347368421,8028.27189473684,8183.79736842105,8344.20431578947,8539.748,8733.95178947368,8916.39221052632,9077.62,9291.69652631579,9508.83757894737,9703.214,9919.97947368421,10114.4036842105,10349.0915789474,10581.4013684211,10845.8802105263,11056.7468421053,11260.298,11471.9196842105,11680.4697894737,11881.9989473684,12088.6469473684,12308.0308421053,12528.6572631579,12803.1042380439,13034.7207314712,13269.5863448366,13504.5899012034,13812.3470526316,14146.5335162492,14545.9346315789,15271.5804509905,16054.6169336428,16781.4824652443,17621.7427297683,17470.4342840945,18921.942058974,19960.990324616,21253.204568189,22213.4968522835,19739.4746677397,20527.7522840945,21150.7514204724,22660.4655652736,23383.6342727559,25202.3282727559,26819.0097045669,27961.2816932283,29239.5268802009,32232.7459206299,34224.1182492316,36669.4061707087,40237.6883981102,44980.170661251,46415.9548406794,49716.4082166929,55511.932728189,60674.8372900868,61078.2420699214,66766.2206500786,80281.9513981027,85253.9358433103,87573.1619666231,102253.034959551,106791.411011024,114086.798306913,124693.356494953,138474.399426743,147487.996109416,168230.843337611,170286.625778251,176493.629631793,177247.101024812,187857.810430585,201964.657654994,212061.468852726,220987.444606458,230346.980198951,256585.366341507,268507.485447571,296156.836847552,324058.925309486,349978.512977059,378609.85165461,406802.235393257,437853.453892911,478355.474684389,508525.718791805,434995.281124881,472983.505961111,502566.991702632,515090.132918464,534645.08008142,540973.5846482,549213.225511567,557419.899117078,562580.482691748,583555.714643188,591976.463797021,597353.030861224,658880.409833683,686710.736999811,693190.734087933,700091.202679861,696266.783609494,699631.078481186,702331.28359729,721007.668637612,738565.698524174,714708.163178969,667386.55134997,688298.187996207,672831.049003076
728,"SSD","South Sudan",716.582,729.416,743.61,754.802,768.724,777.458,788.65,797.384,803.116,809.12,812.122,812.666,815.94,816.484,817.028,817.572,818.388,821.662,822.206,822.75,826.296,850,880.03,926.712,981.584,1041.916,1104.978,1165.31,1217.452,1258.674,1283.516,1297.71,1308.902,1320.094,1328.828,1334.56,1343.022,1351.756,1357.488,1368.68,1434.744,1445.936,1460.13,1474.052,1488.246,1505.17,1521.822,1536.016,1552.94,1572.594,1589.246,1606.17,1623.094,1640.018,1656.942,1676.596,1696.25,1718.634,1743.748,1771.592,1802.166,1849.664,1921.732,2012.91,2117.466,2234.03,2356.054,2483.538,2608.292,2727.586,2835.96,2952.524275,3063.90102,3202.57812,3340.98346,3479.66092,3591.03837,3702.41571,3786.49281,3843.26956,3872.74583,3847.89361,3823.04101,3770.88812,3691.43504,3639.28186,3559.82868,3480.3756,3432.57471,3408.81011,3412.34589,3744.02593,4621.70603,5936.1862,7523.66642,9244.11069,10991.85499,12576.07131,13913.49965,14814.4,15242.6408290089,15152.1339790984,14770.8096210323,14174.1365449002,13404.9805421266,12619.1707879284,11794.1943923813,11075.1896459188,10482.8878740743,10104.1041911356,9991.3027047488,22947.2474671025,22955.4867933242,23407.459522574,23830.9118590502,23878.2074540262,24413.6113224363,25057.9712550585,25623.0604448039,25603.9685636614,29335.6081080523,28365.2898198211,27934.9460247075,30908.6159262216,23491.2781497591,25795.9634115623,26736.4911500344,31454.5667747419,26246.7584554026,29227.3465903648,37061.9960036476,30840.3506310392,36250.7150139023,33314.4308241569,32981.1702728837,29813.2674678596,29582.7165811425,30761.1647987612,28597.0586616655,31230.7408732278,34811.3745810048,35465.2450935994,37247.273723331,38632.4661417756,40280.4140853407,40865.5487666896,43767.4383248451,45105.4615870612,48100.7474411562,49120.2007460427,52607.9206524432,42691.7836173434,48110.0222573985,48286.9491644873,49838.2843633861,52245.0132250516,47599.4682119752,52302.798678596,51532.4052883689,53035.8711080523,48318.2502243634,49895.9122890571,52482.632,51809.516,52691.16,53619.908,54527.06,51849.908,58535.236,49938.804,56960.868,54382.634317849,61384.204731297
724,"ESP","Spain",9556.41,9671.776,9798.134,10016.092,10011.48,10085.924,10412.624,10603.138,10996.106,11593.08,11983.318,12116.458,12359.518,12664.866,12595.868,12626.416,12644.42,12996.222,13131.474,13169.35,13665.226,13603.168,14018.22,13978.174,14085.234,14385.552,14797.586,15138.208,15205.28,15554.926,16085.43,16702.764,17226.946,17845.214,17853.088,17781.288,18209.962,18298.444,18656.884,19140.518,19605.072,20416.438,20981.33,20940.214,21740.896,21726.382,22611.816,22954.72,22867.212,24286.2,24963.568,25633.108,26274.688,26141.972,27041.844,27703.656,28048.712,28338.908,29110.64,29602.096,29359.96,29278.68,30696.968,32325.956,32265.508,30223.956,33025.164,30985.464,32034.588,31258.708,29362.404,30365.128,30702.892,33376.172,34835.816,35820.8,35389.824,38887.192,39180.7676598425,42045.4464554331,41847.7641746875,40855.7670689764,39628.0191143307,37194.9722620472,38981.1305574803,41542.4522733858,26650.0004033409,24005.1027729134,32748.5690116535,35720.0460233071,42252.4282280315,42670.3813530708,45049.4236371653,46817.4396258268,49889.166366889,53560.7024327559,54585.3749555905,58793.614376063,61485.6640579528,65605.1118643892,63544.5223141638,64275.9387411343,69687.2484900789,71868.3906152294,73550.9497415959,74960.9413316534,77976.2686727558,87191.6520478742,94114.5056844095,91094.4313096065,88899.7735937007,96260.5561399319,103661.149821732,102680.10343559,109023.308413228,116182.950436535,123951.31448315,134606.876461102,147399.035566837,149276.642901396,169099.28529489,182386.253867963,199495.460806974,211063.136065718,229699.593270157,238086.421295607,255895.947762045,254011.391075028,261085.476980503,264369.948437363,276683.406613534,267850.103354852,273472.734247942,267237.446830475,263360.30041962,265431.495294654,256581.464353455,255244.750423908,267089.29478044,294335.514387658,299374.046690394,309161.22671899,316267.404825248,307240.563131534,318944.518810294,332629.590560295,323656.065075108,338138.650846189,349674.795099545,374563.057691224,388363.242220982,391289.016112188,413254.764286745,419183.771366684,438061.250219382,452686.939308115,445912.124499912,457837.191269474,422372.870972956,383033.575907627,369120.199377701,367947.420838926,360347.909644906,332697.417560619,336135.017396492,347902.256111149,336196.481252714,349160.890781422,342692.325275099,322952.190115447,285446.431985474,301741.559356823,314639.83476153
144,"LKA","Sri Lanka",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,7965.49134,7947.20634685039,8597.73501129787,8927.26540685039,8767.52858503937,8799.02762404171,8757.53025913386,9971.87327952955,9778.54223831322,10115.9883033948,10630.3897091339,10467.8245250394,10822.9740091339,11299.7029409449,11752.5205409449,12115.5430091339,11950.4786250394,12271.1169864567,12822.8704228347,13796.3110955905,13506.9972001575,13319.6263729134,13590.5359729134,13932.9130754182,13713.8361563518,13252.8453570079,13550.6525087246,14057.677754046,14816.469240597,15260.7252241216,15237.7929280816,16121.2073243502,16367.6602252542,17003.4032274652,16727.4203308648,16832.7386928237,16571.0182709406,16663.0081490577,16509.0228847831,16211.0210035278,16923.7596953527,16714.7316418474,17971.8759049759,18119.3406449933,18970.6551188894,19292.647434625,19862.6688325555,20484.4333080503,19818.4862842704,21147.717008568,22760.368790518,22717.5189022335,23677.7803772554,23892.1714652627,24786.1225790761,25524.7549874092,25377.2210381161,25527.2504397637,26548.5205893633,26976.3647279651,27758.0769081989,29669.5521369097,30495.0121517686,29271.3819152619,31687.7111399101,34728.5674295312,37396.0985786468,36191.1411962608,34264.4112972516,35694.0311307904,36189.2647102133,35338.1730294965,32403.1444952566
275,"PSE","State of Palestine",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,861.04,883.024,916,934.32,967.296,945.312,1036.912,864.704,1461.936,1366.672,1659.792,1348.352,1154.16,1278.736,2194.736,2740.672,2264.352,2322.976,2051.84,2088.48,2033.52,2246.032,2201.69154563862,2437.29676906476,2836.63453484281,3005.73284488533,3233.55626682629,3268.288,2959.13521288217,3265.40248664621,3326.912,3427.69138529025,3496.8960398513
729,"SDN","Sudan",11767.78,11827.64,11860.3,11892.96,11952.82,11985.48,12042.61,12075.27,12132.4,12162.33,12216.73,12243.93,12298.33,12355.46,12409.86,12464.26,12518.66,12573.06,12627.46,12654.66,12711.79,12771.65,12839.7,12913.21,12992.18,13073.88,13155.58,13237.28,13316.25,13387.03,13452.35,13514.94,13572.07,13631.93,13689.06,13748.92,13806.05,13863.18,13920.31,13980.17,14064.6,14124.46,14184.32,14271.38,14333.97,14393.83,14456.42,14519.01,14578.87,14641.46,14812.85,14848.24,14856.43,14864.62,14900.01,14908.2,14946.32,14957.24,14995.36,15006.28,15049.86,15123.37,15235,15330.35,15455.63,15561.9,15695.37,15804.37,15937.84,16044.11,16172.12,16221.26101,16300.33375,16357.66779,16417.7327,16472.338,16524.2134,16897.0283,16660.5223,16413.0951,16152.0161,15901.7553,15860.903,15836.3298,15781.8258,15640.2615,15392.6272,15419.7232,15422.34996,15354.29774,15215.56692,15197.05706,15606.45746,16225.96808,16930.20889,17721.80986,18458.911,19059.8121,19551.5134,19852.2147,20465.447420991,20704.7160309016,20737.7062989677,20695.1855350998,20544.6518278734,20426.3099515431,20207.8452118222,20251.392715896,20265.8805241951,20308.5765976856,20356.021218934,21334.248383004,21424.8755750733,22719.4540008505,23946.2375587417,24412.4909032115,25917.8048480888,27967.2357694791,29418.1024741926,29997.3534259357,31319.9802100348,31872.9379343833,32644.1969346998,34648.6408011333,34555.9855062276,34976.0685200025,35103.910591005,35803.5938653469,35655.8140229946,38008.8583918996,41165.560752192,41775.7816333269,44504.9089121584,44222.1737160516,44370.4746267685,45215.84338187,43962.2663563388,43357.4840777662,45298.3896460914,46014.3324118001,49559.7131508029,51246.8898059481,55618.232022477,58570.3898012818,64014.7775810164,65590.9871574998,68378.2931943026,71574.5370983714,73311.4536548729,76523.8993945132,80514.3824514278,82090.7275040406,86184.6566976361,89611.0509499324,92976.614716047,94605.4972090491,95558.5400920125,99185.5354042079,100333.131589539,102118.269917373,102103.101701237,99922.4313318656,104564.421755626,107846.058681041,108648.224061392,113654.21527033,114435.500545576,115211.230346642,117552.358463487,117988.508696757,118487.464224913,119983.107033985,118713.147776953
740,"SUR","Suriname",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,558.855,594.724,642.975,699.255,742.04,731.282,775.684,826.67,789.547,854.843,938.313,950.266,1040.449,1095.061,1207.172,1448.503,1746.709,2045.289,2193.836,2241.242,2393.584,2521.69198866142,2534.3062727559,2969.0522727559,2453.69870456693,2889.93513637795,2880.79899333871,2821.53285544229,3369.20157450663,3313.70800842354,3453.64371387894,3181.91182605464,3064.76388771783,2596.52718011396,2799.41403075707,2811.40903543436,3003.06904011166,3020.80204478895,3104.80304946624,3105.50705414354,2865.90509717449,3209.9660721864,3350.53504719832,3251.25302221023,3269.11079666657,3303.87116668086,3345.73553669516,3281.16890670945,3280.93227672375,3254.48464673804,3255.79401675234,3452.17148278415,2473.19636408661,2542.59288653739,2579.47849312178,2552.84900799397,2749.49180200496,2747.65993860239,3016.33321509802,3158.61672371004,3549.45517631357,3961.08138372049,3676.11011704716,4335.68641663914,4448.07871335545,3928.35571797,4190.30834683625,3677.45352025438,3270.84052025438,3889.75751513532,4184.27048751937,4922.75265374925,4836.21287449929
752,"SWE","Sweden",3223.16,3267.776,3289.566,3325.078,3462.228,3464.754,3650.48,3805.108,3727.96,3997.004,4020.56,4274.826,4328.516,4366.606,4461.432,4532.6,4595.506,4548.492,4765.286,4659.648,4942.394,5044.914,5369.688,5452.566,5675.294,6143.754,6363.062,6571.378,6212.09,6296.836,6955.968,6889.944,7321.046,7398.852,7767.666,8051.59,8010.036,8066.792,8542.796,9261.802,9223.41,9638.782,9713.242,9843.663,10548.522,10698.36,10979.25,11750.254,12256.588,14174.212,14251.912,13609.014,14033.954,14932.474,15463.722,15313.466,16452.928,17944.154,18970.5075655091,17882.3919220801,18359.9475640264,18070.960638618,19501.5148630813,21305.4275413427,20375.698838692,20527.8098293099,21399.1821047717,12273.2892356598,13553.3567241798,13249.1573727514,16062.3849551105,11616.9648227862,15689.3699177398,17885.9133798627,20291.3873955555,18777.4125833853,18460.9021095489,23654.6652108595,22031.0339850722,25213.283306924,24802.4043385752,24843.0020357045,24642.2676764244,25461.8020953379,27748.7904434646,28924.8626935433,31288.8486822047,35361.0738072441,32644.6343527559,35979.1877392126,25149.6389889764,22019.9796370327,20386.2018185827,23778.6686618176,20940.9289096063,13598.3449278253,27274.6025348032,35732.229943937,42182.5093870866,38791.5356258268,41166.5982915214,46417.3606941732,47999.4778192126,46497.9949102362,49023.7331716535,54233.2596145749,59149.1503080316,55198.6606034646,59089.7059938515,60071.4970922833,67545.1205240946,68166.6065385127,71033.8867514959,75225.6566747614,80568.3700585826,83131.6126329935,93429.3599393102,90291.7385700789,99608.2311382677,108966.932842835,114229.225388347,106379.665739356,106802.525349768,110517.22466599,103116.737426912,103386.217843487,110688.856120205,107818.493603364,102055.588255445,107838.478984902,94555.9853675205,92101.5038339616,84485.8446764975,81019.7152245027,80554.5882372308,85369.2081702902,84499.8792330689,82079.3085879579,79701.8221709628,77854.7745509059,80055.698554169,79822.2347130259,79630.7430185878,80179.7642914557,82716.5460137066,81718.2704189594,85532.8581626665,81538.435056894,81010.1346327935,78315.309578095,77547.3661496576,78013.9794908189,79258.2108207336,80010.9106996216,79778.0210757364,80245.234514747,82392.6766298614,81100.8418316188,77088.8807189692,72002.3070354348,78130.1736237066,73699.3769219359,70098.7797573873,68208.0841484287,66262.2652320176,66101.6436702342,66164.1117159043,65537.8882508714,64231.1839617124,62308.0399821558,58677.3862798547,60393.6863528057,59363.6452993173
756,"CHE","Switzerland",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,2396.684,2469.464,2576.552,2713.794,2771.362,2782.242,2901.164,3036.62,3045.622,3041.846,3147.99,3138.672,3303.44,3535.012,3721.682,3709.562,3664.476,3804.376,4047.812,3995.398,3960.36,4073.76,4319.054,4220.968,4399.468,4590.838,4653.024,4741.802,4792.996,4973.374,5031.896,5278.226,5595.24,6302.833,6308.875,5775.421,6537.279,6855.811,7267.826,7545.218,7896.804,8308.862,8897.686,8436.77,8518.106,8984.152,9292.738,9590.322,10295.228,11417.222,11446.41,11536.038,11284.924,12135.75,12291.614,12785.5,11966.75,12495.194,12057.53,9688.938,9329.172,8222.578,10858.106,8098.286,9821.516,11349.158,10956.596,11276.528,11239.24,12397.694,12805.692432126,14121.5947048819,13453.3451789377,14005.9069549606,14148.4749662992,13536.144,13541.802,13505.044,14020.9516025197,14633.594,14695.535000315,16193.318,12706.811000315,11136.0351496752,10540.944163509,11101.9233224232,9629.1064774803,7061.27790929134,11470.3127048819,15431.7929322835,16459.4214891338,14978.9837845669,16868.0061978947,19094.6612684192,18215.6152318741,17521.959080315,19957.4583050097,21185.1838192126,24842.3580466142,25687.8748762205,24518.892376063,25075.9896944882,28240.3373310236,29379.6932062992,33350.2760359055,38235.7603540157,37358.545047559,39984.9659374541,41332.6114413066,42633.4394647081,46325.127047559,48509.6630509491,50687.7194663398,52286.0115766115,53432.9349234481,57140.17576361,52431.9685834131,49961.35535213,51496.5687626511,52192.0757319802,53419.1609158032,51152.0637029912,51842.1049501994,49900.6901671416,47572.936505788,51208.7113737164,50295.4199765363,50927.397500321,53344.673927935,51091.4446297176,51525.3248549471,50313.1764511757,54764.1006349339,56667.6136936968,56297.6563862579,53443.8197997419,52380.5005211945,53161.6624550129,53872.9116938851,52621.6702021925,54251.702544595,53932.8243016603,53081.6373189146,54683.3427855882,52991.9022620265,54095.4938046829,54768.2287797294,55469.4703165447,55083.3515343794,53087.5956706922,54666.6799299803,53050.5302616722,54614.0827651705,50547.2901613777,51886.6522615958,52941.360652498,49068.2203696993,48563.3825879034,48984.478641374,47996.0232793286,46650.1601006121,46345.2986596107,43856.2650142569,45469.9802597987,45101.7747221682
760,"SYR","Syria",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,1101.00928409449,1143.67085228346,1182.70433637795,1211.74705228346,1248.06723637795,1295.28037275591,1363.3959296063,1398.8053296063,1427.86384551181,1448.69830456693,1497.72870456693,1587.66856141732,1634.90924094488,1687.61042047244,1766.65362047244,1852.05150456693,1937.44958866142,2011.02368866142,2088.22217275591,2676.99416896513,2706.6549568504,2907.72726598425,3036.67522283465,3219.55792392096,4857.02542740157,5490.68670015748,5585.78001606299,5960.10505700787,6170.87734348662,7802.93475023622,7356.70473889764,7841.56539860842,8830.5034207874,10363.891432126,9653.65913669293,11849.907863937,11599.941295748,14031.011511811,16458.17108,15896.7390715936,18137.4052277165,17577.3809979033,17355.1482573699,20281.276216378,24801.6193527559,28135.2836124796,28617.4816374398,30146.3673666915,36911.7756434746,36052.3069331974,42459.2741564702,40289.4383248247,44679.8323936505,49726.7767223029,46484.8819448136,49202.7907758312,56167.3511912849,59325.5467086834,60616.2507183048,66247.6050286788,76222.3050984813,76152.0424350429,81510.5332040193,83050.8972580445,83512.3296053249,84731.1082579979,86382.4152639189,90064.1202033618,92363.7795704383,92852.6790389616,82788.7351847024,68654.4210090409,83963.3251449594,79278.7292297165,80175.0406646611,82879.836843778,96243.1433855362,95611.829066163,91943.7756033585,90031.7499622977,86830.375658248,68987.9064567255,53773.5130163619,49873.7499045084,46929.9706118082,45102.8996500568,46024.1637812857,48882.0304214257,47563.2042307692,45858.142029733,46264.1211278797,46656.2561581553
