"code","iso","country","GHI.raw.1990","GHI.raw.1991","GHI.raw.1992","GHI.raw.1993","GHI.raw.1994","GHI.raw.1995","GHI.raw.1996","GHI.raw.1997","GHI.raw.1998","GHI.raw.1999","GHI.raw.2000","GHI.raw.2001","GHI.raw.2002","GHI.raw.2003","GHI.raw.2004","GHI.raw.2005","GHI.raw.2006","GHI.raw.2007","GHI.raw.2008","GHI.raw.2009","GHI.raw.2010","GHI.raw.2011","GHI.raw.2012","GHI.raw.2013","GHI.raw.2014","GHI.raw.2015","GHI.raw.2016","GHI.raw.2017","GHI.raw.2018","GHI.raw.2019","GHI.raw.2020","GHI.raw.2021","GHI.raw.2022"
616,"POL","Poland",1.19529927582689e-06,1.25997376723538e-06,1.19484880277709e-06,1.14533988451713e-06,1.07413351791779e-06,1.00647836692964e-06,9.7397647223921e-07,8.96169787625618e-07,7.86281576233982e-07,7.27628980646727e-07,6.68278011523314e-07,6.50700757863848e-07,6.23566800521295e-07,6.1871758018471e-07,5.94387634698907e-07,5.74819633060921e-07,5.60369831999077e-07,5.20506719905196e-07,4.89764126499945e-07,4.54718095638631e-07,4.64584397728956e-07,4.40949637160277e-07,4.28664316721732e-07,4.19131608895283e-07,3.88528789646257e-07,3.73320481836849e-07,3.7123573697621e-07,3.64786888238896e-07,3.41525098948329e-07,3.11224378960507e-07,3.02889323070324e-07,3.0587787301123e-07,2.84874570665723e-07
620,"PRT","Portugal",2.59100134892512e-07,2.5599546708274e-07,2.68424484559942e-07,2.66900814166777e-07,2.69383065882231e-07,2.76113897352682e-07,2.59113127072509e-07,2.59567976432936e-07,2.64886520331374e-07,2.81126927267193e-07,2.64964618866218e-07,2.56000861961014e-07,2.68527150483023e-07,2.54678685979902e-07,2.58199212038011e-07,2.62516083879278e-07,2.45070430635148e-07,2.32547682379039e-07,2.23645278232287e-07,2.21718122685282e-07,2.05201794910452e-07,2.05311347724273e-07,2.0751498332932e-07,2.03233802995353e-07,2.01930511503245e-07,2.12206961928989e-07,2.03259828891181e-07,2.12426986368413e-07,1.9536341361483e-07,1.80209194629929e-07,1.78858163150118e-07,1.64751181492331e-07,1.59809720619169e-07
634,"QAT","Qatar",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.46054798273428e-06,1.4499520995388e-06,1.34720953217427e-06,1.39474855427196e-06,1.20279948468639e-06,1.10307840594872e-06,1.02967894795219e-06,9.14538031313022e-07,8.33727530167989e-07,7.90095934200686e-07,7.59909398624174e-07,7.62109029042298e-07,8.05796367345003e-07,7.30024819021264e-07,7.24745991059817e-07,6.98318679014474e-07,6.66668494249475e-07,7.25368464095055e-07,6.99164603969001e-07,7.18714891057009e-07,7.50751638014832e-07,7.6334762126237e-07,7.09742879463496e-07
178,"COG","Republic of Congo",9.19548246996843e-07,8.95967211732279e-07,8.93742526606476e-07,8.99048718590884e-07,1.08240259618047e-06,1.15767921367127e-06,1.27664026122436e-06,1.41655840964746e-06,1.47283146144651e-06,1.53558818792908e-06,1.50852794997835e-06,1.39508633826371e-06,9.40607605265642e-07,1.07993179524075e-06,1.13549142238817e-06,1.28168601532464e-06,1.28991147622974e-06,1.19257836067275e-06,1.10549535824531e-06,1.07719847484548e-06,1.08261875236849e-06,1.02633552783852e-06,9.11586500712153e-07,9.02398503726719e-07,8.35684920405736e-07,8.64955262624974e-07,9.70276605603855e-07,1.08707780131509e-06,1.31833511989997e-06,1.37505073226059e-06,1.39331559659668e-06,1.34945321661936e-06,1.36353932011008e-06
642,"ROU","Romania",7.54729554594795e-07,7.05481073822431e-07,7.19411440339108e-07,6.59442269237333e-07,6.20699301881541e-07,6.00010417194285e-07,5.90864283902848e-07,5.78086485637256e-07,5.33423948671285e-07,4.70206693710716e-07,4.75188809441929e-07,4.67342499262242e-07,4.45048205923063e-07,4.48770691705445e-07,4.10450135899252e-07,3.86704702176453e-07,3.63796150225514e-07,3.53074177517025e-07,3.18915667969873e-07,2.87314430320918e-07,2.95278911827238e-07,2.95479026273564e-07,2.8475425467505e-07,2.57699003918841e-07,2.48919235471912e-07,2.38914736235239e-07,2.30547151371597e-07,2.20211044084871e-07,2.09046926251528e-07,1.95232957196659e-07,1.95640309218702e-07,1.91417863596595e-07,1.76566508680234e-07
643,"RUS","Russia",1.01350049496323e-06,1.0150306207998e-06,1.00519804513402e-06,1.04373542289612e-06,1.06661586789394e-06,1.08793446110954e-06,1.10069307518258e-06,1.01794503241762e-06,1.06386540264794e-06,1.00771955110668e-06,9.11501486502445e-07,8.82713524211077e-07,8.40742745591348e-07,7.96065137313008e-07,7.48140432071708e-07,7.10511768429284e-07,6.76781464346659e-07,6.27569231774235e-07,6.05760909463295e-07,6.16340357727374e-07,6.21212926951198e-07,6.14295112626396e-07,5.97312111202248e-07,5.71721422132213e-07,5.67537180579274e-07,5.801989387151e-07,5.80598842004272e-07,5.83415058252213e-07,5.83692762149695e-07,5.73213819179254e-07,5.68406759741864e-07,5.62596891480603e-07,5.58421485483748e-07
646,"RWA","Rwanda",8.80608446477084e-07,8.69839632210178e-07,7.75951639130177e-07,8.01302004953364e-07,1.61768786998344e-06,1.19777439575319e-06,1.11419606828191e-06,1.08710511495232e-06,7.49727088912432e-07,7.7239186307782e-07,6.70334469568656e-07,6.44068120355319e-07,5.83447293115445e-07,6.01294452040187e-07,5.79147342123175e-07,5.34484985041412e-07,5.15651601634856e-07,5.01523523728671e-07,4.68169033055497e-07,4.53443334818081e-07,4.4431019018851e-07,4.09368881065641e-07,3.89169954768427e-07,3.83281663999396e-07,3.64951659761643e-07,3.69084719842707e-07,3.48006360661692e-07,3.42695505639544e-07,3.26771887722896e-07,3.12199508405962e-07,3.25679530026345e-07,3.06285802372819e-07,2.84863159376926e-07
652,"BLM","Saint Barthelemy",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
659,"KNA","Saint Kitts and Nevis",2.64872126521929e-07,2.71353494835533e-07,2.67427608145483e-07,2.58385839415375e-07,2.56756619415538e-07,2.53541103328382e-07,2.4619315040077e-07,2.4710447097028e-07,2.58292605586827e-07,2.6404854283107e-07,2.55403139565485e-07,2.46843007894032e-07,2.63087523387509e-07,2.74247246131083e-07,2.80249751809175e-07,2.41387478714128e-07,2.35922733587258e-07,2.49442754431808e-07,2.25898717637823e-07,2.40865327796646e-07,2.38152989151937e-07,2.43306357056694e-07,2.28158356887428e-07,2.18472059958972e-07,2.07857538852219e-07,2.09988552215965e-07,2.04370755640354e-07,2.05566360144084e-07,2.04545665374276e-07,2.02521924210294e-07,2.19498937089885e-07,2.15459367973138e-07,1.99418237343987e-07
662,"LCA","Saint Lucia",1.79766306712372e-07,1.88903818686381e-07,1.87989357593461e-07,1.96679077838688e-07,2.04785882749977e-07,2.08495194497158e-07,2.14636034881214e-07,2.20668379610045e-07,2.29281598377634e-07,2.34340141413806e-07,2.43037438452006e-07,2.53979715729128e-07,2.52546599310677e-07,2.51979585813386e-07,2.4545137942918e-07,2.39432722832998e-07,2.3420471600665e-07,2.3616075408868e-07,2.24751170933441e-07,2.313291811874e-07,2.56367955796899e-07,2.47165444731448e-07,2.50986229801561e-07,2.55326706216538e-07,2.53283817701122e-07,2.52574854290147e-07,2.43380307293591e-07,2.42491598122657e-07,2.43109166767036e-07,2.43961544947918e-07,3.15505820512458e-07,2.75781815024602e-07,2.41978685249031e-07
670,"VCT","Saint Vincent and the Grenadines",1.93003346891077e-07,1.94993078746976e-07,1.84448415174382e-07,2.03006804726087e-07,2.29783462591109e-07,2.23211038418996e-07,2.24622310925641e-07,2.1761307652872e-07,2.42865076031784e-07,2.40268545381843e-07,2.17496720813631e-07,2.4680955447083e-07,2.35253134751164e-07,2.29596127191048e-07,2.40074786285304e-07,2.34740380069741e-07,2.17294555129764e-07,2.24801455555397e-07,2.13364255990455e-07,2.6245713952572e-07,2.27462276997939e-07,2.27102297651825e-07,2.36195244827885e-07,2.20348238502939e-07,2.43035711103251e-07,2.2298832776524e-07,2.19257908386856e-07,1.96473023461023e-07,2.08124567772304e-07,1.97769509005683e-07,2.18202764928505e-07,2.11233483286988e-07,2.02973773917138e-07
882,"WSM","Samoa",4.60402088384688e-07,4.83440684288539e-07,4.83256883324252e-07,4.77073903069838e-07,4.82841425944561e-07,4.78805084584173e-07,4.64199342232e-07,4.62171083878385e-07,4.8227441355683e-07,4.63348645907943e-07,4.5398288176144e-07,4.55811911016424e-07,4.43100713834993e-07,4.21301613362973e-07,4.19918641501809e-07,3.97580678286212e-07,3.92829082680584e-07,3.90598637634106e-07,3.59112738917462e-07,3.76802374917969e-07,3.83099915793875e-07,3.8363762638329e-07,4.00946796600075e-07,4.11941149536884e-07,4.17331860266262e-07,4.38634840447875e-07,3.9724146502048e-07,3.88055695433939e-07,3.73871141541218e-07,3.62810639746952e-07,3.65655900896054e-07,4.15382923966062e-07,4.3150276584724e-07
674,"SMR","San Marino",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
678,"STP","Sao Tome and Principe",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.95456395370373e-07,3.12125654431979e-07,3.1125172006446e-07,3.21100829820675e-07,3.126400328264e-07,3.03363273832227e-07,2.96467880810903e-07,2.82090627949535e-07,2.92159783366049e-07,2.944228538693e-07,2.79243191203344e-07,2.88728150740923e-07,2.81140945599051e-07,2.93920110921493e-07,2.97643552758208e-07,3.08902516049957e-07,2.89564746378674e-07,2.84681101191986e-07,2.85172288331228e-07,2.76436850915965e-07,2.82782774307575e-07,2.68299585804663e-07
682,"SAU","Saudi Arabia",3.98324042753237e-07,4.61433812255282e-07,4.81113990444129e-07,5.18821781389958e-07,5.07808911259862e-07,4.22946332367317e-07,4.10837014916766e-07,3.60178959670452e-07,3.40072923633594e-07,3.72735400232417e-07,4.43912631348433e-07,4.52549496473861e-07,5.03920374501004e-07,4.66827076422256e-07,5.03595870392083e-07,4.87233503218704e-07,5.10993088310003e-07,4.62413224919336e-07,4.78279432943141e-07,5.14154602537247e-07,5.35453166274529e-07,4.7187842826109e-07,4.97006733208418e-07,4.68652324849911e-07,4.98700602432038e-07,5.22111905851695e-07,5.2580291592837e-07,5.1825585871904e-07,5.12311645275613e-07,5.22804454079758e-07,4.88480300236592e-07,4.85672754896532e-07,4.69825633800724e-07
686,"SEN","Senegal",7.3346621976296e-07,7.4137778330261e-07,7.42447748810364e-07,7.52361154674245e-07,7.79343673039404e-07,7.24888802036644e-07,7.62118828723341e-07,7.11648401485773e-07,6.72062000687425e-07,6.78853194799916e-07,6.9779456540143e-07,6.46400221844491e-07,6.38191919029363e-07,6.00653778397463e-07,6.24733985972124e-07,6.23567176048545e-07,5.95304221913923e-07,5.81874111159386e-07,5.75953685594885e-07,5.88008362966774e-07,6.29997983111769e-07,6.59013926992118e-07,6.07863285293822e-07,6.15277758298629e-07,5.96514339299851e-07,5.8313668740621e-07,5.80018421471439e-07,5.58551034449864e-07,5.34144666725683e-07,5.47359997004286e-07,5.26503387044834e-07,5.0449454092144e-07,4.94805880049669e-07
688,"SRB","Serbia",-9999,-9999,-9999,-9999,-9999,9.28312633091443e-07,9.83312310239328e-07,9.79486013197766e-07,9.81175993377913e-07,8.07053829683742e-07,8.92987013855389e-07,8.90950621587099e-07,8.79849680453445e-07,8.80470186026305e-07,8.69100463360603e-07,7.16850057866255e-07,7.80705065609604e-07,7.28874153249333e-07,6.04778742313982e-07,5.67017148263448e-07,5.54503991649018e-07,5.76453452288933e-07,5.3624844444887e-07,5.28896766565517e-07,4.59343061498075e-07,5.12596090797906e-07,5.10216226257132e-07,5.015035213506e-07,4.65950855599121e-07,4.48360806234109e-07,4.67727766807199e-07,4.17890027091972e-07,4.06078483613793e-07
690,"SYC","Seychelles",1.91340062504183e-07,2.09423321235792e-07,1.9430421439546e-07,1.90779063541926e-07,2.11327304108328e-07,2.08142677715152e-07,2.15981022014166e-07,2.19930401822321e-07,2.23809163524075e-07,2.29362460790726e-07,2.30863661493287e-07,2.5382647810393e-07,2.52592528984832e-07,2.63848582196339e-07,2.94968257185887e-07,2.76720459356993e-07,2.56183951535148e-07,2.43473429333284e-07,2.56704163531989e-07,2.7776162277321e-07,2.66710489366278e-07,2.26305943032118e-07,2.28709324376564e-07,2.20716751311814e-07,2.32873616365186e-07,2.4109449607804e-07,2.5277473224597e-07,2.54796775903077e-07,2.54880540833595e-07,2.4042656970955e-07,2.69248770435501e-07,2.75950975237684e-07,2.52838266482112e-07
694,"SLE","Sierra Leone",6.60472640917681e-07,6.49818133926464e-07,7.44129458044416e-07,7.43062689046726e-07,7.46133997819236e-07,7.87359416001764e-07,7.04656476301664e-07,7.5624660185785e-07,7.35477864985254e-07,7.25387252485466e-07,6.95476409607598e-07,8.14401619552852e-07,7.29268920106457e-07,7.50767343147413e-07,7.59641191953441e-07,7.54739116392953e-07,8.7604212698131e-07,7.09899008905484e-07,6.5555995244102e-07,6.66934060763668e-07,6.35607501030547e-07,6.51071487141935e-07,6.43629046507037e-07,5.44927771604925e-07,5.48807399417028e-07,6.73540945586865e-07,6.51645590784596e-07,6.21159947907365e-07,6.47424407637111e-07,5.41142399080558e-07,5.63282847778365e-07,6.05858560769796e-07,5.90056515959293e-07
702,"SGP","Singapore",4.33562912267904e-07,4.24118393566904e-07,4.32613553172635e-07,3.66909744473006e-07,3.99645346388001e-07,2.69122334025978e-07,2.95071343747405e-07,3.25660997789124e-07,3.14298915709794e-07,2.93911922033526e-07,2.67844572353841e-07,2.79670649478479e-07,2.30543044989588e-07,2.35593597996344e-07,2.06827513353488e-07,1.76706631834731e-07,1.65814987377497e-07,1.15768066787305e-07,1.59022729157278e-07,1.55249651895104e-07,1.33987572541011e-07,1.0467180632669e-07,1.36526548343959e-07,1.41411735024294e-07,1.31621174606016e-07,1.48872790262947e-07,1.02046272537917e-07,9.97398500718344e-08,1.15869522404702e-07,8.6931703023483e-08,1.3106052547605e-07,1.23735140004541e-07,1.15576766910066e-07
534,"SXM","Sint Maarten",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.53579471685522e-07,3.02744563483689e-07,3.69233589670391e-07,4.42648542667215e-07,4.48437332861725e-07,4.48252258913747e-07,4.57740797212616e-07,4.55463471035122e-07,4.59688812955134e-07,4.79421590473608e-07,4.40644844185303e-07,4.9964824987249e-07,4.48717751711821e-07,4.12810604962288e-07
703,"SVK","Slovakia",-9999,-9999,9.55459599336016e-07,8.89388016081865e-07,7.96700485267953e-07,7.5572202714511e-07,7.12213954277246e-07,6.68645053566185e-07,6.36903930943e-07,6.23197888023704e-07,5.9238332840331e-07,6.0014990318625e-07,5.58205777229387e-07,5.35071011173666e-07,5.14685583363888e-07,4.80906257768593e-07,4.4450968223004e-07,3.87710031519227e-07,3.70699312219776e-07,3.60388072776447e-07,3.43827164160741e-07,3.33340191840903e-07,3.12963027288196e-07,3.09304686481384e-07,2.86087740327025e-07,2.79723003423831e-07,2.76001835163704e-07,2.75682376802526e-07,2.65232403916097e-07,2.45998650340332e-07,2.38720882292275e-07,2.51492573764235e-07,2.41277513121936e-07
705,"SVN","Slovenia",-9999,-9999,-9999,-9999,-9999,4.8136877552063e-07,4.78433811639359e-07,4.71141227846595e-07,4.45734522038995e-07,4.06940766885557e-07,3.87001276463645e-07,3.97440180506053e-07,3.93873282570853e-07,3.745387231902e-07,3.6948183713885e-07,3.61374413163416e-07,3.440214139304e-07,3.2287471147912e-07,3.19780654707338e-07,3.1010621134091e-07,3.07269913531384e-07,3.03541933048707e-07,3.01510278292985e-07,2.93146569921255e-07,2.59183554726888e-07,2.55554660317258e-07,2.61336676310484e-07,2.50846715827282e-07,2.3710622465692e-07,2.22675101171574e-07,2.16822178823169e-07,2.01039708900917e-07,1.86278480265358e-07
90,"SLB","Solomon Islands",3.71097913315761e-07,3.70066658378713e-07,3.3649557673241e-07,3.39732777662148e-07,3.27417928275989e-07,3.11874030197461e-07,3.17773802700943e-07,3.29151579314532e-07,3.366109661838e-07,3.41697237089312e-07,4.09033792955804e-07,4.56425056136487e-07,4.86442024701803e-07,4.75111715840881e-07,4.67617148146467e-07,4.47978048222774e-07,4.42351741537956e-07,4.41939709807984e-07,4.2803912803103e-07,4.27664981220937e-07,4.0264143063995e-07,3.89734820015271e-07,3.87630074819298e-07,3.90578045399892e-07,3.60940528727811e-07,3.35426984637882e-07,3.17694887151743e-07,3.1023614115372e-07,3.11593242392826e-07,3.06909861382908e-07,3.18051927792088e-07,3.29852223849413e-07,3.45237278453583e-07
706,"SOM","Somalia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.6998341158724e-06,2.52503516627053e-06,2.20989966782014e-06,2.0545938858299e-06,2.01933750125353e-06,1.89581670226066e-06,1.79330535102429e-06,1.77299864468904e-06,1.69940378402061e-06,1.63301804655954e-06
710,"ZAF","South Africa",9.70171176757518e-07,1.01324641372427e-06,9.74992644229361e-07,1.01542985605929e-06,1.02758714318114e-06,1.05496885969465e-06,1.02302303010497e-06,1.05299174157493e-06,1.03324960476377e-06,1.00269524186149e-06,9.72363528938274e-07,9.33230878068961e-07,8.75792732603357e-07,9.42256384608283e-07,9.83013221333576e-07,8.81536849792181e-07,8.80738544918215e-07,8.67092296110172e-07,8.86577519862469e-07,8.77423175365251e-07,8.27418582485172e-07,8.05670967579221e-07,7.80692600372395e-07,7.61103163629012e-07,7.69713438944385e-07,7.24662684570911e-07,7.32861796353652e-07,7.06785558431004e-07,6.91399399080923e-07,7.2756554316958e-07,7.35705413102542e-07,6.90633781334609e-07,6.50342539029671e-07
410,"KOR","South Korea",5.45840160612635e-07,5.39155413844217e-07,5.48292617112766e-07,5.54979249707119e-07,5.45723333613198e-07,5.35857984525403e-07,5.42609822113983e-07,5.43307559079731e-07,4.8987575300417e-07,4.77860690193215e-07,4.65565145152351e-07,4.55083778034849e-07,4.38486897854623e-07,4.30139452946325e-07,4.15115773023777e-07,4.03915797362214e-07,3.87268180839136e-07,3.79686946488786e-07,3.73900295921479e-07,3.7432890652821e-07,3.86578784939708e-07,3.88585445802161e-07,3.83049368379468e-07,3.74994990514616e-07,3.61373664228823e-07,3.53198088358214e-07,3.44411836333401e-07,3.42741062628998e-07,3.41168375084096e-07,3.22901928079775e-07,3.03676565254923e-07,3.00725793041944e-07,2.86628776069421e-07
728,"SSD","South Sudan",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.52182741423508e-06,9.57395001986676e-06,7.42609532775989e-06,7.43642922555723e-06,7.58514831850332e-06,8.89631420232986e-06,8.98026901239399e-06,1.03601529841756e-05,8.7637782823265e-06,1.06905598660246e-05,9.68996905742542e-06,1.08858684117936e-05
724,"ESP","Spain",2.79649981104619e-07,2.81622235343743e-07,2.85443039730648e-07,2.80186077178415e-07,2.8408902865659e-07,2.88327917691773e-07,2.73278791415191e-07,2.75313679260089e-07,2.72725349182919e-07,2.79581924408876e-07,2.75433587746629e-07,2.67007194293238e-07,2.74499702555734e-07,2.70375550281962e-07,2.73995466735339e-07,2.73167145635137e-07,2.58474585271873e-07,2.56153335793276e-07,2.3423374733183e-07,2.20723565256958e-07,2.12359989192805e-07,2.13423360732918e-07,2.15388537144024e-07,2.01691601459228e-07,2.00970485681503e-07,2.00316758638134e-07,1.87869696767107e-07,1.89475976763418e-07,1.81812292705732e-07,1.68006158311804e-07,1.67460558581214e-07,1.67760584866615e-07,1.65887918516196e-07
144,"LKA","Sri Lanka",2.43489716144262e-07,2.2990665886876e-07,2.36780040574338e-07,2.23314080446158e-07,2.21407568300158e-07,2.13426897220086e-07,2.1168871580415e-07,2.05173087112669e-07,1.89594956001725e-07,1.93969403346197e-07,1.96944126512289e-07,1.99658893743934e-07,2.00162606260804e-07,1.90649868671622e-07,1.87569939014747e-07,1.81811361185546e-07,1.678864614285e-07,1.58131105110506e-07,1.55221640718223e-07,1.52332220272352e-07,1.45114150078867e-07,1.4273279740822e-07,1.35046426666811e-07,1.24579946242322e-07,1.26778044492261e-07,1.33336025961068e-07,1.36670848821025e-07,1.24240340349765e-07,1.14970173554345e-07,1.20031744225157e-07,1.27597898721431e-07,1.20369432818609e-07,1.19740568015859e-07
275,"PSE","State of Palestine",-9999,-9999,-9999,-9999,1.03457108992404e-07,9.43868705225502e-08,1.02289908493988e-07,7.43907700718453e-08,1.1000280932442e-07,9.49707228050987e-08,1.26131850993513e-07,1.12984284556127e-07,1.10514453409688e-07,1.0739119249423e-07,1.5117376974596e-07,1.69626044499314e-07,1.41556269867238e-07,1.39920571942223e-07,1.15042436444107e-07,1.07830372445495e-07,9.92582240890761e-08,1.00027688779658e-07,9.24187073880889e-08,9.77172144871542e-08,1.13907468362344e-07,1.16367375811817e-07,1.14993827604214e-07,1.14602351448834e-07,1.02504119924076e-07,1.1159252738591e-07,1.28205457200302e-07,1.23433914548508e-07,1.21160803163302e-07
729,"SDN","Sudan",6.95736741719554e-07,6.69161781445809e-07,6.81418301763022e-07,6.86234922446344e-07,7.42551848597108e-07,7.17788933225879e-07,7.06474462594892e-07,6.25036747411977e-07,6.13760756612921e-07,6.21367394521095e-07,6.14758038968919e-07,5.88537007694245e-07,5.82877443750372e-07,5.70192271790045e-07,5.62680471421427e-07,5.41953020213293e-07,5.13850865287582e-07,5.04424337201847e-07,4.91359288614638e-07,5.14336933951849e-07,4.95156211823885e-07,5.00670090706148e-07,6.31275646871495e-07,6.3860193256096e-07,6.14698463197733e-07,6.30968223104125e-07,6.14013841148203e-07,6.13822513533528e-07,6.43548671294466e-07,6.60319830086811e-07,6.88088463322838e-07,7.10041329677789e-07,7.09288313346494e-07
740,"SUR","Suriname",5.09275821987994e-07,5.55419669562745e-07,5.77432555759293e-07,6.00559743391926e-07,5.84002295535831e-07,5.90211976744164e-07,5.91772997431412e-07,5.49056635946075e-07,5.36673539047239e-07,5.39906095819108e-07,5.29014026545212e-07,5.38313047824322e-07,3.75152657845176e-07,3.62821482638427e-07,3.39248814241463e-07,3.21288561731933e-07,3.27087088282607e-07,3.10973778125486e-07,3.27799528334355e-07,3.33219920457789e-07,3.56048122187608e-07,3.75381185019837e-07,3.39248248907074e-07,3.88714259446357e-07,3.97774420873891e-07,3.63703899114049e-07,4.08013669638534e-07,3.52551431137251e-07,2.98785399835377e-07,3.51217333612785e-07,4.49640744395429e-07,5.43842700914868e-07,5.24383308763362e-07
752,"SWE","Sweden",2.738420659641e-07,2.76208752099198e-07,2.7877601238921e-07,2.86618497110323e-07,2.84505729481766e-07,2.70430184885565e-07,2.78652599687805e-07,2.57725856473343e-07,2.45471673029763e-07,2.27637792144165e-07,2.15150786807772e-07,2.1335283280144e-07,2.12095978632603e-07,2.09276326318465e-07,1.99993740013378e-07,1.95573913575526e-07,1.91861593942121e-07,1.82574262178733e-07,1.74327983862946e-07,1.70212108697011e-07,1.7432241420056e-07,1.59344912058468e-07,1.52456997364713e-07,1.46603623864006e-07,1.38734089249959e-07,1.32451665741323e-07,1.29887397011822e-07,1.25436926180335e-07,1.20584520157758e-07,1.14696015086567e-07,1.10408851613e-07,1.07830696200128e-07,1.03263159460767e-07
756,"CHE","Switzerland",1.45021584513733e-07,1.51449302148833e-07,1.50526387629746e-07,1.43076167459898e-07,1.38471271647517e-07,1.39863766274452e-07,1.41070166401695e-07,1.34746639121225e-07,1.34835147747458e-07,1.31850342380435e-07,1.24827848796132e-07,1.26599668839725e-07,1.22773636194193e-07,1.25371096995213e-07,1.23591146483036e-07,1.2182379534161e-07,1.16240579798898e-07,1.078068794729e-07,1.07981480076317e-07,1.07253154068757e-07,1.06945545626129e-07,9.72192437532915e-08,9.86321588376769e-08,9.88652627862608e-08,8.95285580808518e-08,8.71737608061159e-08,8.614752485966e-08,8.3274296489658e-08,7.86883526600599e-08,7.72914649458806e-08,7.49202046607074e-08,7.45304693670247e-08,7.24353268767058e-08
760,"SYR","Syria",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
158,"TWN","Taiwan",4.28742116126049e-07,4.24457774460746e-07,4.16467152280243e-07,4.21646831101837e-07,4.10969244311745e-07,4.04396383905581e-07,3.9866577711213e-07,4.0401082459404e-07,4.0711594811708e-07,3.95142919347994e-07,4.00860045259675e-07,4.16007982507995e-07,4.80057361652854e-07,4.78013400420456e-07,4.65669314501644e-07,4.34434388639954e-07,4.02309252695809e-07,3.85809143861246e-07,3.62441176912918e-07,3.46137633485012e-07,3.22137229042349e-07,3.16921107900989e-07,3.04591842263738e-07,2.98795630238135e-07,2.8840919409203e-07,2.82849911291331e-07,2.79579163453706e-07,2.75407428502504e-07,2.67734107258456e-07,2.51381563067679e-07,2.41025877145624e-07,2.41104696547268e-07,2.25189857610586e-07
762,"TJK","Tajikistan",1.02813408115374e-06,1.05360972386503e-06,1.22475181275471e-06,1.13893371961826e-06,1.10355992773064e-06,1.27732277024903e-06,1.47281255631625e-06,1.33236711980636e-06,1.3010362092654e-06,1.27081020602826e-06,1.21709139374853e-06,1.05859896509983e-06,9.94906523285777e-07,8.3262720112168e-07,9.33121906252385e-07,8.30553145733762e-07,8.22976738946586e-07,8.63935486694362e-07,6.99535100768269e-07,6.38185401979211e-07,5.93947608022328e-07,5.32341033009206e-07,5.45325222388907e-07,5.04376010744531e-07,5.50842543489867e-07,5.61551083282124e-07,5.48868379007228e-07,5.60749924035774e-07,5.62249506267117e-07,5.63132003940065e-07,5.57573589879754e-07,5.25782540260813e-07,4.94053845258019e-07
834,"TZA","Tanzania",1.23137697407661e-06,1.22535191206134e-06,1.21913404292629e-06,1.23774059125764e-06,1.23350591265792e-06,1.29593785684162e-06,1.19513884175984e-06,1.1604681277489e-06,1.21231954906854e-06,1.18972582274315e-06,1.10266448697528e-06,1.07103389954637e-06,1.09179932851338e-06,1.11244683308537e-06,1.02685931734209e-06,1.02104434311263e-06,9.29374509608139e-07,9.04706300070033e-07,8.84426668992366e-07,8.54144528055956e-07,8.48461986679337e-07,8.22856917789991e-07,8.20032756104429e-07,8.05508568554301e-07,7.63552718433774e-07,7.50796653512673e-07,7.08191031174096e-07,6.6923896178455e-07,6.4965051950238e-07,6.4549697873777e-07,6.4710075388074e-07,6.34622716752224e-07,6.11967503825338e-07
764,"THA","Thailand",4.68443544204826e-07,4.62186101270551e-07,4.5270264565752e-07,4.49869763884724e-07,4.44319888331324e-07,4.35681639174071e-07,4.45008010672009e-07,4.74951326573591e-07,4.71034383418786e-07,4.69759357561628e-07,4.508728397989e-07,4.48699404436196e-07,4.44027863004848e-07,4.33542436466912e-07,4.33927513895522e-07,4.30395920104642e-07,4.1447665817544e-07,4.1235067466833e-07,4.07669339862266e-07,4.20919438882948e-07,4.1199943344042e-07,4.10562446985536e-07,4.02592358460019e-07,3.93559650685888e-07,3.93753924745445e-07,3.80688404797061e-07,3.78741179586559e-07,3.64584915379334e-07,3.52399275912875e-07,3.39139685261713e-07,3.5642758441476e-07,3.52912570740542e-07,3.47733916118076e-07
