"code","iso","country","PME.raw.1998","PME.raw.1999","PME.raw.2000","PME.raw.2001","PME.raw.2002","PME.raw.2003","PME.raw.2004","PME.raw.2005","PME.raw.2006","PME.raw.2007","PME.raw.2008","PME.raw.2009","PME.raw.2010","PME.raw.2011","PME.raw.2012","PME.raw.2013","PME.raw.2014","PME.raw.2015","PME.raw.2016","PME.raw.2017","PME.raw.2018","PME.raw.2019","PME.raw.2020","PME.raw.2021","PME.raw.2022"
31,"AZE","Azerbaijan",25.8514242354293,26.6214257778456,26.0840985473636,24.3633387658118,23.1689273689128,24.2984472139866,22.5343127464038,24.4340443442201,25.607636126602,24.9093340096681,29.7969990772729,25.8151889938897,29.253346302539,23.0503180658,23.8066880893692,24.5844119216248,27.3112186236175,23.0219287411607,20.7496237923343,24.1782100723828,23.7536465958533,23.1544727603405,24.0366755840827,26.6752640577718,23.6458471371772
44,"BHS","Bahamas",9.50901400302485,7.41104418374053,7.03464064980689,6.40561489227522,5.74147894801631,6.06867283982359,6.23275504131519,5.99714368440503,6.39307094970315,5.75033027956481,5.28741403980989,5.3756122532045,5.25040699810056,5.99491244982077,6.00388167747381,4.85990610044308,5.2005281349014,5.04441318463213,5.26553831448029,5.94620428002419,5.3500234818098,4.868864345016,5.2055877080427,5.63656989932295,5.09617652732165
48,"BHR","Bahrain",40.812943818707,47.641638085762,54.9538416925617,50.8652090930071,45.5749962124642,58.1902957790194,53.3401910411993,54.2906662299824,49.1279377114603,52.2560126983515,56.3214957276744,57.5640314037905,53.5075859918635,52.9895110424396,56.8921232082499,52.4969243356266,46.5606119530103,56.0234943108394,51.846621374917,54.9104567789656,59.8798216200052,51.8970829768242,49.6324656425756,54.1090435732585,60.3728597355173
50,"BGD","Bangladesh",44.8564360238686,45.5352951909464,50.6921730328999,52.7132423803274,53.2977750827064,54.7662347325591,54.1719599723055,58.612064674904,62.4637661190647,60.0636723325057,63.8227988613843,70.0701412452688,66.9330556053471,68.677734872058,72.4873174084802,65.135396154102,68.2892716230819,65.130311779289,63.8989656603896,63.5311283689368,78.9991636387042,66.5409770473678,71.8656761839222,72.8550204908145,62.9849386527223
52,"BRB","Barbados",10.4350961035919,11.7151817971005,11.9563260720755,11.4317749160336,11.8343447764984,11.2903818557547,10.2830742714421,11.0245976299519,10.9177376681118,12.3892420906227,10.0380859575083,12.8374414350912,13.0541238678534,10.6778053178302,12.919362467757,10.0458412520075,9.40491226733551,12.5694539240998,11.3829920418013,12.3005003220055,10.7418359677677,10.4105105667606,11.4366751676124,12.1954316228248,10.8536978594808
112,"BLR","Belarus",18.6801754140402,18.980013265253,17.303774736163,17.7992369534319,21.950058717716,17.2612798281544,17.2163378696873,16.7149983859006,17.3207140918392,16.4871586671075,18.0213724809093,18.387277395384,20.21824481135,17.1742556116393,16.8447502441049,17.816253463537,18.2961146058512,15.491702466539,14.6015055872666,14.6806606673693,16.0753049914412,13.3169085673248,12.6700438248901,13.8496807585595,11.3992057546746
56,"BEL","Belgium",16.7704744232029,15.4856710791095,14.5045146165921,14.2004693585451,14.5152257301023,16.7265629183242,14.7877360989206,14.1290293819918,15.733082869187,17.9307120110128,16.9733037836904,17.6476178657174,17.1978273810125,16.674309489491,14.8790673033788,15.7841402227158,13.0207429382786,12.5495133867461,12.1964776040489,11.8696158330259,12.2720528221661,10.4817566485933,9.20234535270987,10.819533502653,10.111223376715
84,"BLZ","Belize",19.5443250073873,14.220656552125,16.413998566318,19.3218238887493,17.2237854368599,21.1346233454712,16.0743502303712,20.0697816112769,17.8691406962997,18.8896209330209,17.1159709195409,15.6305944172273,14.9800818474104,18.6092008300572,15.0004364056083,17.7971476721891,16.9364339656798,16.5534370449176,14.6785569367563,15.2193707884368,17.194920341915,15.8276943864145,20.4429371603719,16.0588227986931,16.1204760226115
204,"BEN","Benin",39.6844713179771,28.6266899001514,41.6014525943093,38.3856826570176,39.4708775861717,34.8727597329226,43.6783720986762,40.327644566231,35.6201560651018,43.8968062308878,46.1809322651452,36.6501472272256,34.7891241948559,37.8559923347078,37.7996139657279,31.696962272768,31.6539180152618,45.6765945417169,41.051130458092,40.6105438497152,34.8791323436613,33.0539407868553,41.2662939179994,40.4916196828628,41.1657614373257
60,"BMU","Bermuda",7.22329741964977,5.78410261404528,6.63413473677741,6.42010205065723,5.66712016335286,5.77979787902731,5.66226833281717,5.81910146665333,5.66507511296704,6.24613502000866,5.74332580297294,5.44599144205241,5.04740832529144,5.86391074860954,5.75411364106986,4.87602622541504,5.11974000560438,5.18682088992296,5.20856973855972,4.70814529790465,4.25950546882061,4.54682425559272,4.68410765764368,5.27491917459349,4.59952382199071
64,"BTN","Bhutan",20.0341156556174,20.7074660121317,25.2835432959208,28.3977780777108,27.8148848301849,29.2816853211519,29.8951234302707,30.3216035571182,32.176526119465,30.9273814770655,32.0284220102689,37.5000600488422,31.8466291367544,32.7937863061805,34.2087994596724,30.0778122549013,34.1389778429208,33.854666675377,31.5272049981393,32.4050863233388,35.293631412563,33.5337497058246,33.5782742420096,34.2368656193735,27.2016365793415
68,"BOL","Bolivia",27.2252709887896,27.2533472233127,25.8717146137461,27.5699197038383,30.0607579485426,30.0049860514629,34.2699282866873,33.6731591210781,29.3656763400613,34.6277097956612,29.0116270708085,27.2639892942306,38.2638073384232,30.4129593269731,26.4937265840785,25.327624328166,26.4394256268058,27.4219870921084,28.8886089346808,27.8092021197096,26.5854150777731,29.1053135256139,31.6197174822846,28.4234709406834,30.8983514521025
70,"BIH","Bosnia and Herzegovina",30.0574446379501,29.0607106132254,30.2379505669596,30.9384687822695,32.691717505256,32.8465917694865,32.1641453209215,31.8247345484598,32.9388600509412,30.3778911727831,31.1785070650426,31.7811912526964,32.7130980234037,34.6250223252616,31.0007341416553,28.5468211775497,28.4810780628067,31.6933943928384,30.8353557852955,29.5676643822069,30.202186629059,26.0626543059547,26.9712790741275,25.7796276385426,27.3120449285208
72,"BWA","Botswana",18.867933379827,18.2899851597993,15.197528502371,18.1750951578821,17.6094244417809,18.8204309107588,16.28626869678,20.1025360707605,15.1453243213428,17.0702113640558,17.6017270670836,16.9475475666505,20.4849782788975,16.0602856604504,17.6528329632357,17.300618455505,12.8947283746808,17.0708535177398,15.3044045449114,14.8347010027313,16.5882228265496,15.4956549899949,13.4616621638163,14.0955907907654,13.5445258592923
76,"BRA","Brazil",11.7130334921209,10.7197008700509,11.990482798701,14.3866673328429,14.9513740976424,15.0737126376518,15.2289292933088,15.1314159875542,14.7115516204178,15.7224577088709,14.947696486108,14.9983229160539,14.881983510916,14.7681645310925,13.4551132131827,13.019056605406,13.016782536658,13.9006708526369,13.3134030413458,13.4501149395545,13.1852838616299,13.6839499719746,13.556242937933,13.5772282875252,14.7729540891263
92,"VGB","British Virgin Islands",6.98089118385957,7.98483934699122,7.36780399854599,6.89863297781477,7.05194213156955,6.08430785502406,5.13132410020691,6.2413342512899,6.59342410878299,6.5487548810344,5.41202532935187,5.99508564196737,6.92564821318705,5.25972894701563,6.76980643991939,5.68359092325917,5.6940076223359,6.52442904542892,6.29781723879523,7.09016141621349,6.6277577502152,6.05638313799309,6.41256449594039,6.43009349187985,5.23754325522148
96,"BRN","Brunei Darussalam",14.3515976666026,5.75729828538974,5.65030828261584,6.23181660415784,10.9185149107423,8.34380151503564,10.39133560832,8.90956319419015,11.8938652108746,7.14978409147306,6.57846526011168,13.4656489181401,7.33358072547186,8.87192201545152,8.78766750814013,7.76335377803722,8.43257387992906,12.5341554459702,8.73458568742635,5.80770766071813,7.81499805121103,11.055427702829,6.32099647435888,6.75757416929855,6.80651276361571
100,"BGR","Bulgaria",27.7641290537067,25.43587105528,28.1019906941241,28.5451920600852,28.4608315897672,28.3041877573682,27.157550248712,27.3863333651188,29.8428760210421,28.0468261468553,28.9075592651276,25.2261827197072,25.0422718573583,30.2880404694085,25.6988009700598,23.3517090897664,24.0102799511531,21.4367924762017,20.9882372347616,21.5640031986418,21.8762813895918,21.2617975289246,20.00648420669,19.7143361394032,22.0000846478441
